candidate_id,project,file,start_line,end_line,candidate_type,dominant_issue,complexity_proxy,request_parameters,session_keys,database_tables,dom_selectors,forms,allowed_transformations,oracle_status
phpbb-C0977,phpbb,phpBB/includes/mcp/mcp_queue.php,36,646,sql_data_access,SQL/Data Access Region,81,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0978,phpbb,phpBB/includes/mcp/mcp_queue.php,646,902,long_method_or_region,Long or Complex Region,38,notify_poster,,,,,Extract Method,pending
phpbb-C0979,phpbb,phpBB/includes/mcp/mcp_queue.php,902,1100,sql_data_access,SQL/Data Access Region,24,notify_poster,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0980,phpbb,phpBB/includes/mcp/mcp_queue.php,1100,1490,sql_data_access,SQL/Data Access Region,64,,,the;viewtopic,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0981,phpbb,phpBB/includes/mcp/mcp_reports.php,1,800,mixed_php_html_sql,SQL in Presentation Logic,105,,,the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0982,phpbb,phpBB/includes/mcp/mcp_reports.php,36,518,sql_data_access,SQL/Data Access Region,63,,,the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0983,phpbb,phpBB/includes/mcp/mcp_reports.php,518,801,sql_data_access,SQL/Data Access Region,41,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0984,phpbb,phpBB/includes/mcp/mcp_topic.php,1,808,mixed_php_html_sql,SQL in Presentation Logic,108,sort,,forum;selected;the;which,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0985,phpbb,phpBB/includes/mcp/mcp_topic.php,25,403,sql_data_access,SQL/Data Access Region,68,sort,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0986,phpbb,phpBB/includes/mcp/mcp_topic.php,403,679,sql_data_access,SQL/Data Access Region,28,,,forum;selected,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0987,phpbb,phpBB/includes/mcp/mcp_topic.php,679,809,sql_data_access,SQL/Data Access Region,12,,,the;which,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0988,phpbb,phpBB/includes/mcp/mcp_warn.php,1,610,mixed_php_html_sql,SQL in Presentation Logic,76,notify_user,,MCP;issuer;the;warning,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0989,phpbb,phpBB/includes/mcp/mcp_warn.php,78,131,sql_data_access,SQL/Data Access Region,3,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0990,phpbb,phpBB/includes/mcp/mcp_warn.php,190,370,sql_data_access,SQL/Data Access Region,34,notify_user,,warning,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0991,phpbb,phpBB/includes/mcp/mcp_warn.php,370,523,sql_data_access,SQL/Data Access Region,23,notify_user,,MCP;the;warning,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0992,phpbb,phpBB/includes/mcp/mcp_warn.php,523,611,sql_data_access,SQL/Data Access Region,6,,,issuer,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0993,phpbb,phpBB/includes/questionnaire/questionnaire.php,257,503,long_method_or_region,Long or Complex Region,7,,,,,,Extract Method,pending
phpbb-C0994,phpbb,phpBB/includes/ucp/ucp_activate.php,1,168,sql_data_access,SQL/Data Access Region,15,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0995,phpbb,phpBB/includes/ucp/ucp_activate.php,30,169,sql_data_access,SQL/Data Access Region,13,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0996,phpbb,phpBB/includes/ucp/ucp_attachments.php,1,205,mixed_php_html_sql,SQL in Presentation Logic,30,delete,,,# . $row[,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C0997,phpbb,phpBB/includes/ucp/ucp_attachments.php,30,206,sql_data_access,SQL/Data Access Region,28,delete,,,# . $row[,,Light Data-Access Isolation;Extract Method,pending
phpbb-C0998,phpbb,phpBB/includes/ucp/ucp_auth_link.php,35,149,long_method_or_region,Long or Complex Region,16,,,,,,Extract Method,pending
phpbb-C0999,phpbb,phpBB/includes/ucp/ucp_groups.php,1,1117,mixed_php_html_sql,SQL in Presentation Logic,160,addusers;change_default;group_receive_pm;update,,default;the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C1000,phpbb,phpBB/includes/ucp/ucp_groups.php,29,1118,sql_data_access,SQL/Data Access Region,158,addusers;change_default;group_receive_pm;update,,default;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1001,phpbb,phpBB/includes/ucp/ucp_login_link.php,1,247,mixed_php_html,Mixed PHP/HTML,25,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
phpbb-C1002,phpbb,phpBB/includes/ucp/ucp_login_link.php,40,138,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phpbb-C1003,phpbb,phpBB/includes/ucp/ucp_login_link.php,183,241,long_method_or_region,Long or Complex Region,11,,,,,,Extract Method,pending
phpbb-C1004,phpbb,phpBB/includes/ucp/ucp_main.php,1,964,mixed_php_html_sql,SQL in Presentation Logic,123,delete;edit;submit;t;unbookmark;unwatch,,,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C1005,phpbb,phpBB/includes/ucp/ucp_main.php,36,693,sql_data_access,SQL/Data Access Region,97,delete;edit;submit;t;unbookmark;unwatch,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1006,phpbb,phpBB/includes/ucp/ucp_main.php,693,965,long_method_or_region,Long or Complex Region,25,,,,,,Extract Method,pending
phpbb-C1007,phpbb,phpBB/includes/ucp/ucp_notifications.php,1,233,mixed_php_html,Mixed PHP/HTML,25,,,,,,Separate PHP Logic from Markup;Extract View Helper,pending
phpbb-C1008,phpbb,phpBB/includes/ucp/ucp_notifications.php,26,173,long_method_or_region,Long or Complex Region,17,,,,,,Extract Method,pending
phpbb-C1009,phpbb,phpBB/includes/ucp/ucp_pm.php,1,412,mixed_php_html_sql,SQL in Presentation Logic,60,folder;marked_msg_id;move_pm;submit_mark,,the;unread,.sep,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C1010,phpbb,phpBB/includes/ucp/ucp_pm.php,46,413,sql_data_access,SQL/Data Access Region,57,marked_msg_id;move_pm;submit_mark,,the;unread,.sep,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1011,phpbb,phpBB/includes/ucp/ucp_pm_compose.php,1,1497,mixed_php_html_sql,SQL in Presentation Logic,273,add_bcc;add_file;add_to;attach_sig;cancel;delete;delete_file;disable_bbcode;disable_magic_url;disable_smilies;draft_loaded;load;preview;remove_g;remove_u;save,,first;the;ucp_pm,.sep,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C1012,phpbb,phpBB/includes/ucp/ucp_pm_compose.php,26,1262,sql_data_access,SQL/Data Access Region,227,add_bcc;add_file;add_to;attach_sig;cancel;delete;delete_file;disable_bbcode;disable_magic_url;disable_smilies;draft_loaded;load;preview;remove_g;remove_u;save,,the,.sep,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1013,phpbb,phpBB/includes/ucp/ucp_pm_compose.php,1262,1447,sql_data_access,SQL/Data Access Region,37,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1014,phpbb,phpBB/includes/ucp/ucp_pm_options.php,1,874,mixed_php_html_sql,SQL in Presentation Logic,119,add_rule;addfolder;back;cancel;delete_rule;fullfolder;remove_folder;rename_folder,,flooding,.sep,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C1015,phpbb,phpBB/includes/ucp/ucp_pm_options.php,25,586,sql_data_access,SQL/Data Access Region,78,add_rule;addfolder;back;cancel;delete_rule;fullfolder;remove_folder;rename_folder,,flooding,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1016,phpbb,phpBB/includes/ucp/ucp_pm_options.php,611,658,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phpbb-C1017,phpbb,phpBB/includes/ucp/ucp_pm_options.php,700,850,sql_data_access,SQL/Data Access Region,15,,,,.sep,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1018,phpbb,phpBB/includes/ucp/ucp_pm_viewfolder.php,1,604,sql_data_access,SQL/Data Access Region,94,sort;submit_export,,folder;post;the;ucp_pm,.sep,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1019,phpbb,phpBB/includes/ucp/ucp_pm_viewfolder.php,26,395,sql_data_access,SQL/Data Access Region,72,submit_export,,folder,.sep,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1020,phpbb,phpBB/includes/ucp/ucp_pm_viewfolder.php,395,605,sql_data_access,SQL/Data Access Region,21,sort,,post;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1021,phpbb,phpBB/includes/ucp/ucp_pm_viewmessage.php,1,446,mixed_php_html_sql,SQL in Presentation Logic,70,view,,event;the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C1022,phpbb,phpBB/includes/ucp/ucp_pm_viewmessage.php,25,386,sql_data_access,SQL/Data Access Region,57,view,,event;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1023,phpbb,phpBB/includes/ucp/ucp_pm_viewmessage.php,386,447,sql_data_access,SQL/Data Access Region,12,,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1024,phpbb,phpBB/includes/ucp/ucp_prefs.php,1,537,mixed_php_html_sql,SQL in Presentation Logic,50,submit,,UCP;the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C1025,phpbb,phpBB/includes/ucp/ucp_prefs.php,30,538,sql_data_access,SQL/Data Access Region,48,submit,,UCP;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1026,phpbb,phpBB/includes/ucp/ucp_profile.php,1,840,mixed_php_html_sql,SQL in Presentation Logic,114,,,Custom;config,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C1027,phpbb,phpBB/includes/ucp/ucp_profile.php,32,841,sql_data_access,SQL/Data Access Region,111,,,Custom;config,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1028,phpbb,phpBB/includes/ucp/ucp_register.php,1,659,mixed_php_html_sql,SQL in Presentation Logic,62,,,the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C1029,phpbb,phpBB/includes/ucp/ucp_register.php,30,621,sql_data_access,SQL/Data Access Region,56,,,the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1030,phpbb,phpBB/includes/ucp/ucp_remind.php,1,164,form_handling,Request Handling Mixed With Rendering,15,submit,,,,,Extract Validation Helper;Extract Method;Extract View Helper,pending
phpbb-C1031,phpbb,phpBB/includes/ucp/ucp_remind.php,30,165,long_method_or_region,Long or Complex Region,13,submit,,,,,Extract Method,pending
phpbb-C1032,phpbb,phpBB/includes/ucp/ucp_resend.php,1,163,mixed_php_html_sql,SQL in Presentation Logic,21,submit,,,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C1033,phpbb,phpBB/includes/ucp/ucp_resend.php,30,164,sql_data_access,SQL/Data Access Region,19,submit,,,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1034,phpbb,phpBB/includes/ucp/ucp_zebra.php,1,296,mixed_php_html_sql,SQL in Presentation Logic,36,add;remove;submit,,foe;friends;the,,,Light Data-Access Isolation;Extract Method;Extract View Helper,pending
phpbb-C1035,phpbb,phpBB/includes/ucp/ucp_zebra.php,26,297,sql_data_access,SQL/Data Access Region,34,add;remove;submit,,foe;friends;the,,,Light Data-Access Isolation;Extract Method,pending
phpbb-C1036,phpbb,phpBB/includes/utf/utf_tools.php,205,426,long_method_or_region,Long or Complex Region,78,,,,,,Extract Method,pending
phpbb-C1037,phpbb,phpBB/includes/utf/utf_tools.php,539,587,long_method_or_region,Long or Complex Region,10,,,,,,Extract Method,pending
phpbb-C1038,phpbb,phpBB/includes/utf/utf_tools.php,587,1177,long_method_or_region,Long or Complex Region,5,,,,,,Extract Method,pending
phpbb-C1039,phpbb,phpBB/includes/utf/utf_tools.php,1264,1321,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phpbb-C1040,phpbb,phpBB/includes/utf/data/recode_basic.php,7,142,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1041,phpbb,phpBB/includes/utf/data/recode_basic.php,142,277,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1042,phpbb,phpBB/includes/utf/data/recode_basic.php,277,409,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1043,phpbb,phpBB/includes/utf/data/recode_basic.php,477,603,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1044,phpbb,phpBB/includes/utf/data/recode_basic.php,603,707,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1045,phpbb,phpBB/includes/utf/data/recode_basic.php,707,837,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1046,phpbb,phpBB/includes/utf/data/recode_basic.php,837,971,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1047,phpbb,phpBB/includes/utf/data/recode_basic.php,1043,1155,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1048,phpbb,phpBB/includes/utf/data/recode_basic.php,1155,1290,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1049,phpbb,phpBB/includes/utf/data/recode_basic.php,1290,1413,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1050,phpbb,phpBB/includes/utf/data/recode_basic.php,1413,1542,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1051,phpbb,phpBB/includes/utf/data/recode_cjk.php,4,7456,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1052,phpbb,phpBB/includes/utf/data/recode_cjk.php,7456,14408,long_method_or_region,Long or Complex Region,2,,,,,,Extract Method,pending
phpbb-C1053,phpbb,phpBB/includes/utf/data/recode_cjk.php,14408,31462,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1054,phpbb,phpBB/includes/utf/data/recode_cjk.php,31462,45178,long_method_or_region,Long or Complex Region,1,,,,,,Extract Method,pending
phpbb-C1055,phpbb,build/code_sniffer/phpbb/Sniffs/Commenting/FileCommentSniff.php,42,122,long_method_or_region,Long or Complex Region,12,,,,,,Extract Method,pending
phpbb-C1056,phpbb,build/code_sniffer/phpbb/Sniffs/ControlStructures/OpeningBraceBsdAllmanSniff.php,45,144,long_method_or_region,Long or Complex Region,13,,,,,,Extract Method,pending
phpbb-C1057,phpbb,build/code_sniffer/phpbb/Sniffs/Namespaces/UnusedUseSniff.php,47,188,long_method_or_region,Long or Complex Region,26,,,,,,Extract Method,pending
